-0.0493958412832861,0.706364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.0923958412832861,0.706364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.135395841283286,0.706364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.178395841283286,0.706364174672945,0.072,3.14159265358979,0,1.57079632679487
-0.221395841283286,0.706364174672945,0.072,3.14159265358979,0,1.57079632679487
-0.0493958412832858,0.597864174672946,0.072,3.14159265358979,0,1.57079632679488
-0.0923958412832858,0.597864174672946,0.072,3.14159265358979,0,1.57079632679488
-0.135395841283286,0.597864174672946,0.072,3.14159265358979,0,1.57079632679488
-0.178395841283286,0.597864174672945,0.072,3.14159265358979,0,1.57079632679488
-0.221395841283286,0.597864174672945,0.072,3.14159265358979,0,1.57079632679488
-0.0493958412832875,0.489364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.0923958412832875,0.489364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.135395841283287,0.489364174672946,0.072,3.14159265358979,0,1.57079632679487
-0.178395841283287,0.489364174672945,0.072,3.14159265358979,0,1.57079632679487
-0.221395841283287,0.489364174672945,0.072,3.14159265358979,0,1.57079632679487
-0.0493958412832861,0.706364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.0923958412832861,0.706364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.135395841283286,0.706364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.178395841283286,0.706364174672945,0.054,3.14159265358979,0,1.57079632679487
-0.221395841283286,0.706364174672945,0.054,3.14159265358979,0,1.57079632679487
-0.0493958412832858,0.597864174672946,0.054,3.14159265358979,0,1.57079632679488
-0.0923958412832858,0.597864174672946,0.054,3.14159265358979,0,1.57079632679488
-0.135395841283286,0.597864174672946,0.054,3.14159265358979,0,1.57079632679488
-0.178395841283286,0.597864174672945,0.054,3.14159265358979,0,1.57079632679488
-0.221395841283286,0.597864174672945,0.054,3.14159265358979,0,1.57079632679488
-0.0493958412832875,0.489364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.0923958412832875,0.489364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.135395841283287,0.489364174672946,0.054,3.14159265358979,0,1.57079632679487
-0.178395841283287,0.489364174672945,0.054,3.14159265358979,0,1.57079632679487
-0.221395841283287,0.489364174672945,0.054,3.14159265358979,0,1.57079632679487
-0.0493958412832861,0.706364174672946,0.036,3.14159265358979,0,1.57079632679487
-0.0923958412832861,0.706364174672946,0.036,3.14159265358979,0,1.57079632679487
