-1.0398763258004786,-0.3502217528378867,0.0095,0,-0,0,0.08046,0.089319,0.019
-1.0665836432117823,0.3142235577106476,0.04650000110268593,0,-0,0,0.069614,0.069427,0.093
0.3829464914155668,0.6864044776247273,0.02922022011973246,0,-0,0,0.212675,0.119526,0.05946
1.0676309953571717,-0.07986741272547132,0.04050000011920929,0,-0,0,0.072821,0.07695,0.081
0.2633060843285441,-0.42216396396923095,0.04050000011920929,0,-0,0,0.076707,0.072268,0.081
0.13003329187631607,-0.7950552036921925,0.04050000011920929,0,-0,0,0.073824,0.067049,0.081
0.3421551806061076,-0.03443606309005357,0.060484670094283224,0,-0,0,0.066512,0.068361,0.021774
0.3421551806061076,-0.034436063090053814,0.01438836652301984,0,-0,0,0.027225,0.028491,0.028448
0.3421551806061076,-0.034436063090053814,0.10674149465551419,0,-0,0,0.027225,0.028491,0.028448
0.3421551806061076,-0.03443606309005383,0.08194470646662391,0,-0,0,0.051469,0.05322,0.021146
0.34215518060610756,-0.0344360630900538,0.039024633721942543,0,-0,0,0.085782,0.0887,0.021146
0.30839972433388646,-0.39318697144294357,0.022992195561528206,0,-0,0,0.066324,0.078165,0.045984
0.20620990471279527,-0.45333019440424627,0.023782115429639816,0,-0,0,0.066324,0.078165,0.047564
0.3895254036627026,-0.07839117012917995,0.022992195561528206,0,-0,0,0.050778,0.074572,0.045984
0.06221691957849527,-0.8027722525355991,0.039024633721942543,0,-0,0,0.110174,0.11012,0.021146
0.062216919578495386,-0.8027722525355993,0.08194470646662391,0,-0,0,0.066104,0.066072,0.021146
0.06221691957849529,-0.8027722525355993,0.10674149465551419,0,-0,0,0.035184,0.035161,0.028448
0.06221691957849529,-0.8027722525355993,0.01438836652301984,0,-0,0,0.035184,0.035161,0.028448
0.062216919578495455,-0.802772252535599,0.060484670094283224,0,-0,0,0.085159,0.085125,0.021774
0.11823090266294851,-1.086445984006566,0.04050000011920929,0,-0,0,0.076707,0.072268,0.081
0.40456505142323396,-0.9909496387353269,0.001,0,-0,0,0.271216,0.187229,0.002
0.2666331984129905,-1.0721517744367943,0.05704547557979822,0,-0,0,0.06318,0.063705,0.055047
0.27422517020092674,-1.029639672551128,0.05704547557979822,0,-0,0,0.064204,0.064533,0.055047
0.2756668031215668,-1.0250176526952512,0.014760916564283123,0,-0,0,0.083278,0.08388,0.029522
0.2674564497556768,-1.0729389711814337,0.014760916564283123,0,-0,0,0.08013,0.060957,0.029522
0.3093201439883725,-1.0691595698811787,0.010305564380294022,0,-0,0,0.028197,0.018364,0.020611
0.5258746445178986,-0.9311176704368129,0.04050000011920929,0,-0,0,0.077206,0.077549,0.081
-0.7535692453384399,0.7888219160612854,0.04650000110268593,0,-0,0,0.069614,0.069427,0.093
-1.0098383617685176,0.42680485861197837,0.039024633721942543,0,-0,0,0.102746,0.104375,0.021146
